"project_id","project_location_id","precision_code","geoname_id","place_name","latitude","longitude","location_type_code","location_type_name","gazetteer_adm_code","gazetteer_adm_name","location_class","geographic_exactness"
"P129524","P129524_7873988","3","7873988","Nicodala District","-17.603","36.814","ADM2","second-order administrative division","6295630|6255146|MZ|09|7873988","Earth|Africa|Mozambique|Província de Zambézia|Nicodala District","1","1"
"P129264","P129264_8693133","3","8693133","Municipio de Rosita","13.88333","-84.4","ADM2","second-order administrative division","6295630|6255149|NI|17|8693133","Earth|North America|Nicaragua|North Atlantic Autonomous Region (RAAN)|Municipio de Rosita","1","1"
"P118197","P118197_1217081","3","1217081","Qorako‘l District","39.50987","63.84602","ADM2","second-order administrative division","6295630|6255147|UZ|02|1217081","Earth|Asia|Uzbekistan|Bukhara|Qorako‘l District","1","1"
"P132108","P132108_8693133","3","8693133","Municipio de Rosita","13.88333","-84.4","ADM2","second-order administrative division","6295630|6255149|NI|17|8693133","Earth|North America|Nicaragua|North Atlantic Autonomous Region (RAAN)|Municipio de Rosita","1","1"
"P039929","P039929_614378","3","614378","Gulripshi district","42.93732","41.13419","ADM2","second-order administrative division","6295630|6255147|GE|02|614378","Earth|Asia|Georgia|Abkhazia|Gulripshi district","1","1"
"P059055","P059055_7669387","3","7669387","Roghun District","38.75","69.77","ADM2","second-order administrative division","6295630|6255147|TJ|RR|7669387","Earth|Asia|Tajikistan|Republican Subordination|Roghun District","1","1"
"P059305","P059305_1904793","3","1904793","Muang Na Kay","17.86886","105.29146","ADM2","second-order administrative division","6295630|6255147|LA|15|1904793","Earth|Asia|Laos|Khammouan|Muang Na Kay","1","1"
"P042540","P042540_1632723","3","1632723","Pangkajene Islands Regency","-4.7827","119.5506","ADM2","second-order administrative division","6295630|6255147|ID|38|1632723","Earth|Asia|Indonesia|South Sulawesi|Pangkajene Islands Regency","1","1"
"P042540","P042540_1630933","3","1630933","Kabupaten Polewali Mandar","-3.1316","119.2613","ADM2","second-order administrative division","6295630|6255147|ID|41|1630933","Earth|Asia|Indonesia|Provinsi Sulawesi Barat|Kabupaten Polewali Mandar","1","1"
"P008523","P008523_9192641","3","9192641","Chon-Alayskiy Rayon","39.47614","72.33018","ADM2","second-order administrative division","6295630|6255147|KG|08|9192641","Earth|Asia|Kyrgyzstan|Osh Oblasty|Chon-Alayskiy Rayon","1","1"
"P008523","P008523_8357767","3","8357767","Ysyk-Köl","42.70959","77.18344","ADM2","second-order administrative division","6295630|6255147|KG|07|8357767","Earth|Asia|Kyrgyzstan|Issyk-Kul’skaya Oblast’|Ysyk-Köl","1","1"
"P008523","P008523_1527920","3","1527920","Kara-Buurinskiy Rayon","42.5","71.41667","ADM2","second-order administrative division","6295630|6255147|KG|06|1527920","Earth|Asia|Kyrgyzstan|Talas|Kara-Buurinskiy Rayon","1","1"
"P008523","P008523_1528261","3","1528261","Ysyk-Ata","42.72665","75.07444","ADM2","second-order administrative division","6295630|6255147|KG|02|1528261","Earth|Asia|Kyrgyzstan|Chuyskaya Oblast’|Ysyk-Ata","1","1"
"P040197","P040197_8693133","3","8693133","Municipio de Rosita","13.88333","-84.4","ADM2","second-order administrative division","6295630|6255149|NI|17|8693133","Earth|North America|Nicaragua|North Atlantic Autonomous Region (RAAN)|Municipio de Rosita","1","1"
"P001785","P001785_7874406","3","7874406","Angoche District","-16.23272","39.91106","ADM2","second-order administrative division","6295630|6255146|MZ|06|7874406","Earth|Africa|Mozambique|Nampula|Angoche District","1","1"
"P001785","P001785_9072735","3","9072735","Bilene Macia District","-25.01612","33.16889","ADM2","second-order administrative division","6295630|6255146|MZ|02|9072735","Earth|Africa|Mozambique|Gaza Province|Bilene Macia District","1","1"
"P001785","P001785_7873985","3","7873985","Chibabava District","-20.292","33.531","ADM2","second-order administrative division","6295630|6255146|MZ|05|7873985","Earth|Africa|Mozambique|Sofala Province|Chibabava District","1","1"
"P001785","P001785_7646374","3","7646374","Gondola District","-19.15","33.66","ADM2","second-order administrative division","6295630|6255146|MZ|10|7646374","Earth|Africa|Mozambique|Manica Province|Gondola District","1","1"
"P001785","P001785_1090080","3","1090080","Manhica","-25.39417","32.83389","ADM2","second-order administrative division","6295630|6255146|MZ|04|1090080","Earth|Africa|Mozambique|Maputo|Manhica","1","1"
"P001785","P001785_8693192","3","8693192","Marracuene District","-25.73938","32.67436","ADM2","second-order administrative division","6295630|6255146|MZ|04|8693192","Earth|Africa|Mozambique|Maputo|Marracuene District","1","1"
"P001785","P001785_7909715","3","7909715","Massinga District","-23.03229","35.26166","ADM2","second-order administrative division","6295630|6255146|MZ|03|7909715","Earth|Africa|Mozambique|Inhambane Province|Massinga District","1","1"
"P001785","P001785_1038879","3","1038879","Memba","-13.96591","40.39437","ADM2","second-order administrative division","6295630|6255146|MZ|06|1038879","Earth|Africa|Mozambique|Nampula|Memba","1","1"
"P001785","P001785_7909714","3","7909714","Zavala District","-24.67289","34.6926","ADM2","second-order administrative division","6295630|6255146|MZ|03|7909714","Earth|Africa|Mozambique|Inhambane Province|Zavala District","1","1"
"P001807","P001807_1053142","3","1053142","Alto Molócuè","-15.64932","37.66384","ADM2","second-order administrative division","6295630|6255146|MZ|09|1053142","Earth|Africa|Mozambique|Província de Zambézia|Alto Molócuè","1","1"
"P001807","P001807_1052446","3","1052446","Barue District","-17.81047","33.17267","ADM2","second-order administrative division","6295630|6255146|MZ|10|1052446","Earth|Africa|Mozambique|Manica Province|Barue District","1","1"
"P001807","P001807_7873983","3","7873983","Boane District","-26.029","32.389","ADM2","second-order administrative division","6295630|6255146|MZ|04|7873983","Earth|Africa|Mozambique|Maputo|Boane District","1","1"
"P001807","P001807_7909828","3","7909828","Cahora Bassa District","-15.70766","32.67334","ADM2","second-order administrative division","6295630|6255146|MZ|08|7909828","Earth|Africa|Mozambique|Tete|Cahora Bassa District","1","1"
"P001807","P001807_7874046","3","7874046","Caia District","-17.769","35.058","ADM2","second-order administrative division","6295630|6255146|MZ|05|7874046","Earth|Africa|Mozambique|Sofala Province|Caia District","1","1"
"P001807","P001807_7905000","3","7905000","Changara District","-16.21651","33.17113","ADM2","second-order administrative division","6295630|6255146|MZ|08|7905000","Earth|Africa|Mozambique|Tete|Changara District","1","1"
"P001807","P001807_7874614","3","7874614","Cheringoma District","-18.53268","35.3183","ADM2","second-order administrative division","6295630|6255146|MZ|05|7874614","Earth|Africa|Mozambique|Sofala Province|Cheringoma District","1","1"
"P001807","P001807_7873985","3","7873985","Chibabava District","-20.292","33.531","ADM2","second-order administrative division","6295630|6255146|MZ|05|7873985","Earth|Africa|Mozambique|Sofala Province|Chibabava District","1","1"
"P001807","P001807_7905199","3","7905199","Chifunde District","-14.81794","32.83331","ADM2","second-order administrative division","6295630|6255146|MZ|08|7905199","Earth|Africa|Mozambique|Tete|Chifunde District","1","1"
"P001807","P001807_7905529","3","7905529","Chiuta District","-15.564","33.302","ADM2","second-order administrative division","6295630|6255146|MZ|08|7905529","Earth|Africa|Mozambique|Tete|Chiuta District","1","1"
"P001807","P001807_1035304","3","1035304","Circunscrição da Mutarara","-16.86781","34.77309","ADM2","second-order administrative division","6295630|6255146|MZ|08|1035304","Earth|Africa|Mozambique|Tete|Circunscrição da Mutarara","1","1"
"P001807","P001807_1037018","3","1037018","Circunscrição de Mossurize","-20.51262","32.94367","ADM2","second-order administrative division","6295630|6255146|MZ|10|1037018","Earth|Africa|Mozambique|Manica Province|Circunscrição de Mossurize","1","1"
"P001807","P001807_1037109","3","1037109","Circunscrição de Mopeia","-17.83292","36.0626","ADM2","second-order administrative division","6295630|6255146|MZ|09|1037109","Earth|Africa|Mozambique|Província de Zambézia|Circunscrição de Mopeia","1","1"
"P001807","P001807_1040396","3","1040396","Circunscrição de Marromeu","-18.42526","35.74098","ADM2","second-order administrative division","6295630|6255146|MZ|05|1040396","Earth|Africa|Mozambique|Sofala Province|Circunscrição de Marromeu","1","1"
"P001807","P001807_1040587","3","1040587","Circunscrição de Marávia","-15.0931","32.06545","ADM2","second-order administrative division","6295630|6255146|MZ|08|1040587","Earth|Africa|Mozambique|Tete|Circunscrição de Marávia","1","1"
"P001807","P001807_1041912","3","1041912","Circunscrição de Màgoé","-15.90349","31.36636","ADM2","second-order administrative division","6295630|6255146|MZ|08|1041912","Earth|Africa|Mozambique|Tete|Circunscrição de Màgoé","1","1"
"P001807","P001807_1042871","3","1042871","Circunscrição da Macanga","-14.80209","33.53494","ADM2","second-order administrative division","6295630|6255146|MZ|08|1042871","Earth|Africa|Mozambique|Tete|Circunscrição da Macanga","1","1"
"P001807","P001807_1045351","3","1045351","Circunscrição do Ile","-16.18038","37.46609","ADM2","second-order administrative division","6295630|6255146|MZ|09|1045351","Earth|Africa|Mozambique|Província de Zambézia|Circunscrição do Ile","1","1"
"P001807","P001807_1052937","3","1052937","Circunscrição da Angónia","-14.67449","34.16316","ADM2","second-order administrative division","6295630|6255146|MZ|08|1052937","Earth|Africa|Mozambique|Tete|Circunscrição da Angónia","1","1"
"P001807","P001807_1040948","3","1040948","Concelho de Manica","-18.94857","32.89509","ADM2","second-order administrative division","6295630|6255146|MZ|10|1040948","Earth|Africa|Mozambique|Manica Province|Concelho de Manica","1","1"
"P001807","P001807_1049181","3","1049181","Concelho do Chinde","-18.39491","36.32268","ADM2","second-order administrative division","6295630|6255146|MZ|09|1049181","Earth|Africa|Mozambique|Província de Zambézia|Concelho do Chinde","1","1"
"P001807","P001807_1051852","3","1051852","Concelho do Búzi","-20.03925","34.37237","ADM2","second-order administrative division","6295630|6255146|MZ|05|1051852","Earth|Africa|Mozambique|Sofala Province|Concelho do Búzi","1","1"
"P001807","P001807_7873986","3","7873986","Dondo District","-19.522","34.799","ADM2","second-order administrative division","6295630|6255146|MZ|05|7873986","Earth|Africa|Mozambique|Sofala Province|Dondo District","1","1"
"P001807","P001807_7874708","3","7874708","Gilé District","-16.14411","38.36752","ADM2","second-order administrative division","6295630|6255146|MZ|09|7874708","Earth|Africa|Mozambique|Província de Zambézia|Gilé District","1","1"
"P001807","P001807_7646374","3","7646374","Gondola District","-19.15","33.66","ADM2","second-order administrative division","6295630|6255146|MZ|10|7646374","Earth|Africa|Mozambique|Manica Province|Gondola District","1","1"
"P001807","P001807_1045789","3","1045789","Gorongosa District","-18.609","34.238","ADM2","second-order administrative division","6295630|6255146|MZ|05|1045789","Earth|Africa|Mozambique|Sofala Province|Gorongosa District","1","1"
"P001807","P001807_7874045","3","7874045","Guro District","-16.964","33.569","ADM2","second-order administrative division","6295630|6255146|MZ|10|7874045","Earth|Africa|Mozambique|Manica Province|Guro District","1","1"
"P001807","P001807_7873991","3","7873991","Gurue District","-15.46358","36.98167","ADM2","second-order administrative division","6295630|6255146|MZ|09|7873991","Earth|Africa|Mozambique|Província de Zambézia|Gurue District","1","1"
"P001807","P001807_7909704","3","7909704","Inhassunge District","-18.03306","36.82363","ADM2","second-order administrative division","6295630|6255146|MZ|09|7909704","Earth|Africa|Mozambique|Província de Zambézia|Inhassunge District","1","1"
"P001807","P001807_7874710","3","7874710","Lugela District","-16.41699","36.72558","ADM2","second-order administrative division","6295630|6255146|MZ|09|7874710","Earth|Africa|Mozambique|Província de Zambézia|Lugela District","1","1"
"P001807","P001807_7874474","3","7874474","Machanga District","-20.96929","34.99738","ADM2","second-order administrative division","6295630|6255146|MZ|05|7874474","Earth|Africa|Mozambique|Sofala Province|Machanga District","1","1"
"P001807","P001807_7874620","3","7874620","Machaze District","-20.8021","33.41389","ADM2","second-order administrative division","6295630|6255146|MZ|10|7874620","Earth|Africa|Mozambique|Manica Province|Machaze District","1","1"
"P001807","P001807_7874622","3","7874622","Macossa District","-17.89152","33.93694","ADM2","second-order administrative division","6295630|6255146|MZ|10|7874622","Earth|Africa|Mozambique|Manica Province|Macossa District","1","1"
"P001807","P001807_7874711","3","7874711","Maganja da Costa District","-17.30729","37.50535","ADM2","second-order administrative division","6295630|6255146|MZ|09|7874711","Earth|Africa|Mozambique|Província de Zambézia|Maganja da Costa District","1","1"
"P001807","P001807_7873976","3","7873976","Magude District","-25.02389","32.6515","ADM2","second-order administrative division","6295630|6255146|MZ|04|7873976","Earth|Africa|Mozambique|Maputo|Magude District","1","1"
"P001807","P001807_1090080","3","1090080","Manhica","-25.39417","32.83389","ADM2","second-order administrative division","6295630|6255146|MZ|04|1090080","Earth|Africa|Mozambique|Maputo|Manhica","1","1"
"P001807","P001807_8693192","3","8693192","Marracuene District","-25.73938","32.67436","ADM2","second-order administrative division","6295630|6255146|MZ|04|8693192","Earth|Africa|Mozambique|Maputo|Marracuene District","1","1"
"P001807","P001807_7874712","3","7874712","Milange District","-16.09992","35.77578","ADM2","second-order administrative division","6295630|6255146|MZ|09|7874712","Earth|Africa|Mozambique|Província de Zambézia|Milange District","1","1"
"P001807","P001807_7873980","3","7873980","Moamba District","-25.60934","32.24321","ADM2","second-order administrative division","6295630|6255146|MZ|04|7873980","Earth|Africa|Mozambique|Maputo|Moamba District","1","1"
"P001807","P001807_1037394","3","1037394","Moatize","-15.97317","34.00248","ADM2","second-order administrative division","6295630|6255146|MZ|08|1037394","Earth|Africa|Mozambique|Tete|Moatize","1","1"
"P001807","P001807_7880951","3","7880951","Mocuba District","-16.83683","36.9871","ADM2","second-order administrative division","6295630|6255146|MZ|09|7880951","Earth|Africa|Mozambique|Província de Zambézia|Mocuba District","1","1"
"P001807","P001807_7873993","3","7873993","Morrumbala District","-17.329","35.591","ADM2","second-order administrative division","6295630|6255146|MZ|09|7873993","Earth|Africa|Mozambique|Província de Zambézia|Morrumbala District","1","1"
"P001807","P001807_7874472","3","7874472","Muanza District","-18.89955","34.79679","ADM2","second-order administrative division","6295630|6255146|MZ|05|7874472","Earth|Africa|Mozambique|Sofala Province|Muanza District","1","1"
"P001807","P001807_8301113","3","8301113","Namaacha District","-26.109","32.18","ADM2","second-order administrative division","6295630|6255146|MZ|04|8301113","Earth|Africa|Mozambique|Maputo|Namaacha District","1","1"
"P001807","P001807_8714615","3","8714615","Namacurra District","-17.49137","37.02607","ADM2","second-order administrative division","6295630|6255146|MZ|09|8714615","Earth|Africa|Mozambique|Província de Zambézia|Namacurra District","1","1"
"P001807","P001807_7874724","3","7874724","Namarroi District","-15.95275","36.87063","ADM2","second-order administrative division","6295630|6255146|MZ|09|7874724","Earth|Africa|Mozambique|Província de Zambézia|Namarroi District","1","1"
"P001807","P001807_7873984","3","7873984","Nhamatanda District","-19.349","34.268","ADM2","second-order administrative division","6295630|6255146|MZ|05|7873984","Earth|Africa|Mozambique|Sofala Province|Nhamatanda District","1","1"
