project_id,project_location_id,precision_code,geoname_id,place_name,latitude,longitude,location_type_code,location_type_name,gazetteer_adm_code,planet,continent,country,loc1,loc2,location_class,geographic_exactness,project_title.x,ad_sector_names,project_title.y,status
P131394,P131394_7646871,2,7646871,Dharampasha,24.98,91,ADM3,third-order administrative division,6295630|6255147|BD|32,Earth,Asia,Bangladesh,Dharampasha,NA,1,1,BD: Reaching Out of School Children II,"Education, level unspecified|Post-secondary education|Basic education|Other social infrastructure and services|Secondary education",BD: Reaching Out of School Children II,Implementation
P131394,P131394_10376976,2,10376976,Dhunat Upazila,24.68982,89.53089,ADM3,third-order administrative division,6295630|6255147|BD|83|10376976,Earth,Asia,Bangladesh,Rājshāhi Division,Dhunat Upazila,1,1,BD: Reaching Out of School Children II,"Education, level unspecified|Post-secondary education|Basic education|Other social infrastructure and services|Secondary education",BD: Reaching Out of School Children II,Implementation
P131394,P131394_7646873,2,7646873,Dowarabazar,25.09,91.59,ADM3,third-order administrative division,6295630|6255147|BD|7646873,Earth,Asia,Bangladesh,Dowarabazar,NA,1,1,BD: Reaching Out of School Children II,"Education, level unspecified|Post-secondary education|Basic education|Other social infrastructure and services|Secondary education",BD: Reaching Out of School Children II,Implementation
P131394,P131394_7646874,2,7646874,Durgapur,25.09,90.7,ADM3,third-order administrative division,6295630|6255147|BD|32,Earth,Asia,Bangladesh,Durgapur,NA,1,1,BD: Reaching Out of School Children II,"Education, level unspecified|Post-secondary education|Basic education|Other social infrastructure and services|Secondary education",BD: Reaching Out of School Children II,Implementation
P131394,P131394_7645696,2,7645696,Faridganj,23.14,90.76,ADM3,third-order administrative division,6295630|6255147|BD|7645696,Earth,Asia,Bangladesh,Faridganj,NA,1,1,BD: Reaching Out of School Children II,"Education, level unspecified|Post-secondary education|Basic education|Other social infrastructure and services|Secondary education",BD: Reaching Out of School Children II,Implementation
P131394,P131394_7646876,2,7646876,Fatikchhari,22.75,91.74,ADM3,third-order administrative division,6295630|6255147|BD|7646876,Earth,Asia,Bangladesh,Fatikchhari,NA,1,1,BD: Reaching Out of School Children II,"Education, level unspecified|Post-secondary education|Basic education|Other social infrastructure and services|Secondary education",BD: Reaching Out of School Children II,Implementation
P131394,P131394_7646880,2,7646880,Gangachhara,25.87,89.22,ADM3,third-order administrative division,6295630|6255147|BD|70,Earth,Asia,Bangladesh,Gangachhara,NA,1,1,BD: Reaching Out of School Children II,"Education, level unspecified|Post-secondary education|Basic education|Other social infrastructure and services|Secondary education",BD: Reaching Out of School Children II,Implementation
P131394,P131394_7646881,2,7646881,Gauripur,24.76,90.62,ADM3,third-order administrative division,6295630|6255147|BD|32,Earth,Asia,Bangladesh,Gauripur,NA,1,1,BD: Reaching Out of School Children II,"Education, level unspecified|Post-secondary education|Basic education|Other social infrastructure and services|Secondary education",BD: Reaching Out of School Children II,Implementation
P131394,P131394_9257996,2,9257996,Goalandaghat Upazila,23.73149,89.76929,ADM3,third-order administrative division,6295630|6255147|BD|32,Earth,Asia,Bangladesh,Goalandaghat Upazila,NA,1,1,BD: Reaching Out of School Children II,"Education, level unspecified|Post-secondary education|Basic education|Other social infrastructure and services|Secondary education",BD: Reaching Out of School Children II,Implementation
P131394,P131394_7645765,2,7645765,Gowainghat,25.08,91.97,ADM3,third-order administrative division,6295630|6255147|BD|7645765,Earth,Asia,Bangladesh,Gowainghat,NA,1,1,BD: Reaching Out of School Children II,"Education, level unspecified|Post-secondary education|Basic education|Other social infrastructure and services|Secondary education",BD: Reaching Out of School Children II,Implementation
P131394,P131394_7646893,2,7646893,Hatiya,22.34,91.09,ADM3,third-order administrative division,6295630|6255147|BD|7646893,Earth,Asia,Bangladesh,Hatiya,NA,1,1,BD: Reaching Out of School Children II,"Education, level unspecified|Post-secondary education|Basic education|Other social infrastructure and services|Secondary education",BD: Reaching Out of School Children II,Implementation
P131394,P131394_9257485,2,9257485,Hizla Upazila,22.9,90.50833,ADM3,third-order administrative division,6295630|6255147|BD|9257485,Earth,Asia,Bangladesh,Hizla Upazila,NA,1,1,BD: Reaching Out of School Children II,"Education, level unspecified|Post-secondary education|Basic education|Other social infrastructure and services|Secondary education",BD: Reaching Out of School Children II,Implementation
P131394,P131394_10376974,2,10376974,Jibannagar Upazila,23.44955,88.8455,ADM3,third-order administrative division,6295630|6255147|BD|82|10376974,Earth,Asia,Bangladesh,Khulna Division,Jibannagar Upazila,1,1,BD: Reaching Out of School Children II,"Education, level unspecified|Post-secondary education|Basic education|Other social infrastructure and services|Secondary education",BD: Reaching Out of School Children II,Implementation
P131394,P131394_9258758,2,9258758,Juri Upazila,24.59224,92.14714,ADM3,third-order administrative division,6295630|6255147|BD|9258758,Earth,Asia,Bangladesh,Juri Upazila,NA,1,1,BD: Reaching Out of School Children II,"Education, level unspecified|Post-secondary education|Basic education|Other social infrastructure and services|Secondary education",BD: Reaching Out of School Children II,Implementation
P131394,P131394_9257690,2,9257690,Kabirhat Upazila,22.79288,91.19871,ADM3,third-order administrative division,6295630|6255147|BD|9257690,Earth,Asia,Bangladesh,Kabirhat Upazila,NA,1,1,BD: Reaching Out of School Children II,"Education, level unspecified|Post-secondary education|Basic education|Other social infrastructure and services|Secondary education",BD: Reaching Out of School Children II,Implementation
P131394,P131394_7646898,2,7646898,Kaharole,25.8,88.6,ADM3,third-order administrative division,6295630|6255147|BD|70,Earth,Asia,Bangladesh,Kaharole,NA,1,1,BD: Reaching Out of School Children II,"Education, level unspecified|Post-secondary education|Basic education|Other social infrastructure and services|Secondary education",BD: Reaching Out of School Children II,Implementation
P131394,P131394_7645766,2,7645766,Kaliakair,24.1,90.28,ADM3,third-order administrative division,6295630|6255147|BD|32,Earth,Asia,Bangladesh,Kaliakair,NA,1,1,BD: Reaching Out of School Children II,"Education, level unspecified|Post-secondary education|Basic education|Other social infrastructure and services|Secondary education",BD: Reaching Out of School Children II,Implementation
P131394,P131394_7645488,2,7645488,Kaliganj,23.99,90.55,ADM3,third-order administrative division,6295630|6255147|BD|32,Earth,Asia,Bangladesh,Kaliganj,NA,1,1,BD: Reaching Out of School Children II,"Education, level unspecified|Post-secondary education|Basic education|Other social infrastructure and services|Secondary education",BD: Reaching Out of School Children II,Implementation
P131394,P131394_7645744,2,7645744,Kanaighat,25,92.21,ADM3,third-order administrative division,6295630|6255147|BD|7645744,Earth,Asia,Bangladesh,Kanaighat,NA,1,1,BD: Reaching Out of School Children II,"Education, level unspecified|Post-secondary education|Basic education|Other social infrastructure and services|Secondary education",BD: Reaching Out of School Children II,Implementation
P131394,P131394_7645747,2,7645747,Kasba,23.77,91.12,ADM3,third-order administrative division,6295630|6255147|BD|7645747,Earth,Asia,Bangladesh,Kasba,NA,1,1,BD: Reaching Out of School Children II,"Education, level unspecified|Post-secondary education|Basic education|Other social infrastructure and services|Secondary education",BD: Reaching Out of School Children II,Implementation
P131394,P131394_9257622,2,9257622,Kendua Upazila,24.65,90.84167,ADM3,third-order administrative division,6295630|6255147|BD|32,Earth,Asia,Bangladesh,Kendua Upazila,NA,1,1,BD: Reaching Out of School Children II,"Education, level unspecified|Post-secondary education|Basic education|Other social infrastructure and services|Secondary education",BD: Reaching Out of School Children II,Implementation
P131394,P131394_9257701,2,9257701,Kishoreganj Sadar Upazila,24.43629,90.79256,ADM3,third-order administrative division,6295630|6255147|BD|32,Earth,Asia,Bangladesh,Kishoreganj Sadar Upazila,NA,1,1,BD: Reaching Out of School Children II,"Education, level unspecified|Post-secondary education|Basic education|Other social infrastructure and services|Secondary education",BD: Reaching Out of School Children II,Implementation
P131394,P131394_9258072,2,9258072,Kushtia Sadar Upazila,23.89937,89.13199,ADM3,third-order administrative division,6295630|6255147|BD|46,Earth,Asia,Bangladesh,Kushtia Sadar Upazila,NA,1,1,BD: Reaching Out of School Children II,"Education, level unspecified|Post-secondary education|Basic education|Other social infrastructure and services|Secondary education",BD: Reaching Out of School Children II,Implementation
P131394,P131394_7646911,2,7646911,Kutubdia,21.84,91.87,ADM3,third-order administrative division,6295630|6255147|BD|7646911,Earth,Asia,Bangladesh,Kutubdia,NA,1,1,BD: Reaching Out of School Children II,"Education, level unspecified|Post-secondary education|Basic education|Other social infrastructure and services|Secondary education",BD: Reaching Out of School Children II,Implementation
P131394,P131394_7646912,2,7646912,Lakshmichhari,22.81,91.94,ADM3,third-order administrative division,6295630|6255147|BD|7646912,Earth,Asia,Bangladesh,Lakshmichhari,NA,1,1,BD: Reaching Out of School Children II,"Education, level unspecified|Post-secondary education|Basic education|Other social infrastructure and services|Secondary education",BD: Reaching Out of School Children II,Implementation
P131394,P131394_7646914,2,7646914,Lalmohan,22.32,90.75,ADM3,third-order administrative division,6295630|6255147|BD|7646914,Earth,Asia,Bangladesh,Lalmohan,NA,1,1,BD: Reaching Out of School Children II,"Education, level unspecified|Post-secondary education|Basic education|Other social infrastructure and services|Secondary education",BD: Reaching Out of School Children II,Implementation
P131394,P131394_9258752,2,9258752,Lalmonirhat Sadar Upazila,25.89035,89.47849,ADM3,third-order administrative division,6295630|6255147|BD|70,Earth,Asia,Bangladesh,Lalmonirhat Sadar Upazila,NA,1,1,BD: Reaching Out of School Children II,"Education, level unspecified|Post-secondary education|Basic education|Other social infrastructure and services|Secondary education",BD: Reaching Out of School Children II,Implementation
P131394,P131394_7646915,2,7646915,Langadu,22.98,92.22,ADM3,third-order administrative division,6295630|6255147|BD|7646915,Earth,Asia,Bangladesh,Langadu,NA,1,1,BD: Reaching Out of School Children II,"Education, level unspecified|Post-secondary education|Basic education|Other social infrastructure and services|Secondary education",BD: Reaching Out of School Children II,Implementation
P131394,P131394_7646916,2,7646916,Lohagara,22,92.13,ADM3,third-order administrative division,6295630|6255147|BD|7646916,Earth,Asia,Bangladesh,Lohagara,NA,1,1,BD: Reaching Out of School Children II,"Education, level unspecified|Post-secondary education|Basic education|Other social infrastructure and services|Secondary education",BD: Reaching Out of School Children II,Implementation
P131394,P131394_9257691,2,9257691,Madan Upazila,24.66582,90.95839,ADM3,third-order administrative division,6295630|6255147|BD|32,Earth,Asia,Bangladesh,Madan Upazila,NA,1,1,BD: Reaching Out of School Children II,"Education, level unspecified|Post-secondary education|Basic education|Other social infrastructure and services|Secondary education",BD: Reaching Out of School Children II,Implementation
P131394,P131394_9258756,2,9258756,Madhabpur Upazila,24.09791,91.29527,ADM3,third-order administrative division,6295630|6255147|BD|9258756,Earth,Asia,Bangladesh,Madhabpur Upazila,NA,1,1,BD: Reaching Out of School Children II,"Education, level unspecified|Post-secondary education|Basic education|Other social infrastructure and services|Secondary education",BD: Reaching Out of School Children II,Implementation
P131394,P131394_9257484,2,9257484,Mehendiganj Upazila,22.83167,90.53333,ADM3,third-order administrative division,6295630|6255147|BD|9257484,Earth,Asia,Bangladesh,Mehendiganj Upazila,NA,1,1,BD: Reaching Out of School Children II,"Education, level unspecified|Post-secondary education|Basic education|Other social infrastructure and services|Secondary education",BD: Reaching Out of School Children II,Implementation
P131394,P131394_9257695,2,9257695,Mithamain Upazila,24.42472,91.0607,ADM3,third-order administrative division,6295630|6255147|BD|32,Earth,Asia,Bangladesh,Mithamain Upazila,NA,1,1,BD: Reaching Out of School Children II,"Education, level unspecified|Post-secondary education|Basic education|Other social infrastructure and services|Secondary education",BD: Reaching Out of School Children II,Implementation
P131394,P131394_9257696,2,9257696,Mohanganj Upazila,24.84415,90.99529,ADM3,third-order administrative division,6295630|6255147|BD|32,Earth,Asia,Bangladesh,Mohanganj Upazila,NA,1,1,BD: Reaching Out of School Children II,"Education, level unspecified|Post-secondary education|Basic education|Other social infrastructure and services|Secondary education",BD: Reaching Out of School Children II,Implementation
P131394,P131394_9257363,2,9257363,Muksudpur,23.3167,89.8667,ADM3,third-order administrative division,6295630|6255147|BD|32,Earth,Asia,Bangladesh,Muksudpur,NA,1,1,BD: Reaching Out of School Children II,"Education, level unspecified|Post-secondary education|Basic education|Other social infrastructure and services|Secondary education",BD: Reaching Out of School Children II,Implementation
P131394,P131394_9257702,2,9257702,Muktagacha Upazila,24.76682,90.25964,ADM3,third-order administrative division,6295630|6255147|BD|32,Earth,Asia,Bangladesh,Muktagacha Upazila,NA,1,1,BD: Reaching Out of School Children II,"Education, level unspecified|Post-secondary education|Basic education|Other social infrastructure and services|Secondary education",BD: Reaching Out of School Children II,Implementation
P131394,P131394_9257700,2,9257700,Nagarpur Upazila,24.05904,89.88267,ADM3,third-order administrative division,6295630|6255147|BD|32,Earth,Asia,Bangladesh,Nagarpur Upazila,NA,1,1,BD: Reaching Out of School Children II,"Education, level unspecified|Post-secondary education|Basic education|Other social infrastructure and services|Secondary education",BD: Reaching Out of School Children II,Implementation
P131394,P131394_7646927,2,7646927,Naikhongchhari,21.49,92.26,ADM3,third-order administrative division,6295630|6255147|BD|7646927,Earth,Asia,Bangladesh,Naikhongchhari,NA,1,1,BD: Reaching Out of School Children II,"Education, level unspecified|Post-secondary education|Basic education|Other social infrastructure and services|Secondary education",BD: Reaching Out of School Children II,Implementation
P131394,P131394_9257699,2,9257699,Nalitabari Upazila,25.08851,90.1981,ADM3,third-order administrative division,6295630|6255147|BD|32,Earth,Asia,Bangladesh,Nalitabari Upazila,NA,1,1,BD: Reaching Out of School Children II,"Education, level unspecified|Post-secondary education|Basic education|Other social infrastructure and services|Secondary education",BD: Reaching Out of School Children II,Implementation
P131394,P131394_9257697,2,9257697,Nandail Upazila,24.5692,90.69248,ADM3,third-order administrative division,6295630|6255147|BD|32,Earth,Asia,Bangladesh,Nandail Upazila,NA,1,1,BD: Reaching Out of School Children II,"Education, level unspecified|Post-secondary education|Basic education|Other social infrastructure and services|Secondary education",BD: Reaching Out of School Children II,Implementation
P131394,P131394_10376593,2,10376593,Naniarchar Upazila,24.15321,90.89612,ADM3,third-order administrative division,6295630|6255147|BD|81|10376593,Earth,Asia,Bangladesh,Dhaka Division,Naniarchar Upazila,1,1,BD: Reaching Out of School Children II,"Education, level unspecified|Post-secondary education|Basic education|Other social infrastructure and services|Secondary education",BD: Reaching Out of School Children II,Implementation
P131394,P131394_7645777,2,7645777,Nasirnagar,24.18,91.2,ADM3,third-order administrative division,6295630|6255147|BD|32,Earth,Asia,Bangladesh,Nasirnagar,NA,1,1,BD: Reaching Out of School Children II,"Education, level unspecified|Post-secondary education|Basic education|Other social infrastructure and services|Secondary education",BD: Reaching Out of School Children II,Implementation
P131394,P131394_7646937,2,7646937,Panchhari,23.3,91.88,ADM3,third-order administrative division,6295630|6255147|BD|7646937,Earth,Asia,Bangladesh,Panchhari,NA,1,1,BD: Reaching Out of School Children II,"Education, level unspecified|Post-secondary education|Basic education|Other social infrastructure and services|Secondary education",BD: Reaching Out of School Children II,Implementation
P131394,P131394_9257642,2,9257642,Pekua Upazila,21.80497,91.9511,ADM3,third-order administrative division,6295630|6255147|BD|9257642,Earth,Asia,Bangladesh,Pekua Upazila,NA,1,1,BD: Reaching Out of School Children II,"Education, level unspecified|Post-secondary education|Basic education|Other social infrastructure and services|Secondary education",BD: Reaching Out of School Children II,Implementation
P131394,P131394_7646941,2,7646941,Phulbari,24.59,90.25,ADM3,third-order administrative division,6295630|6255147|BD|32,Earth,Asia,Bangladesh,Phulbari,NA,1,1,BD: Reaching Out of School Children II,"Education, level unspecified|Post-secondary education|Basic education|Other social infrastructure and services|Secondary education",BD: Reaching Out of School Children II,Implementation
P131394,P131394_9257698,2,9257698,Phulpur Upazila,24.95606,90.36684,ADM3,third-order administrative division,6295630|6255147|BD|32,Earth,Asia,Bangladesh,Phulpur Upazila,NA,1,1,BD: Reaching Out of School Children II,"Education, level unspecified|Post-secondary education|Basic education|Other social infrastructure and services|Secondary education",BD: Reaching Out of School Children II,Implementation
P131394,P131394_7645721,2,7645721,Raiganj,24.49,89.52,ADM3,third-order administrative division,6295630|6255147|BD|70,Earth,Asia,Bangladesh,Raiganj,NA,1,1,BD: Reaching Out of School Children II,"Education, level unspecified|Post-secondary education|Basic education|Other social infrastructure and services|Secondary education",BD: Reaching Out of School Children II,Implementation
P131394,P131394_10376972,2,10376972,Raipura Upazila,23.97489,90.88658,ADM3,third-order administrative division,6295630|6255147|BD|81|10376972,Earth,Asia,Bangladesh,Dhaka Division,Raipura Upazila,1,1,BD: Reaching Out of School Children II,"Education, level unspecified|Post-secondary education|Basic education|Other social infrastructure and services|Secondary education",BD: Reaching Out of School Children II,Implementation
P131394,P131394_7646950,2,7646950,Ramgati,22.72,90.89,ADM3,third-order administrative division,6295630|6255147|BD|7646950,Earth,Asia,Bangladesh,Ramgati,NA,1,1,BD: Reaching Out of School Children II,"Education, level unspecified|Post-secondary education|Basic education|Other social infrastructure and services|Secondary education",BD: Reaching Out of School Children II,Implementation
P131394,P131394_9258754,2,9258754,Ranisankail Upazila,25.8866,88.25867,ADM3,third-order administrative division,6295630|6255147|BD|70,Earth,Asia,Bangladesh,Ranisankail Upazila,NA,1,1,BD: Reaching Out of School Children II,"Education, level unspecified|Post-secondary education|Basic education|Other social infrastructure and services|Secondary education",BD: Reaching Out of School Children II,Implementation
P131394,P131394_10376977,2,10376977,Raomari Upazila,25.5917,89.83177,ADM3,third-order administrative division,6295630|6255147|BD|87|10376977,Earth,Asia,Bangladesh,Rangpur Division,Raomari Upazila,1,1,BD: Reaching Out of School Children II,"Education, level unspecified|Post-secondary education|Basic education|Other social infrastructure and services|Secondary education",BD: Reaching Out of School Children II,Implementation
P131394,P131394_7646953,2,7646953,Ruma,22.03,92.45,ADM3,third-order administrative division,6295630|6255147|BD|7646953,Earth,Asia,Bangladesh,Ruma,NA,1,1,BD: Reaching Out of School Children II,"Education, level unspecified|Post-secondary education|Basic education|Other social infrastructure and services|Secondary education",BD: Reaching Out of School Children II,Implementation
P131394,P131394_7646957,2,7646957,Sandwip,22.5,91.48,ADM3,third-order administrative division,6295630|6255147|BD|84|1337199|7646957,Earth,Asia,Bangladesh,Chittagong,Chittagong,1,1,BD: Reaching Out of School Children II,"Education, level unspecified|Post-secondary education|Basic education|Other social infrastructure and services|Secondary education",BD: Reaching Out of School Children II,Implementation
P131394,P131394_7646958,2,7646958,Saraikandi,24.89,89.61,ADM3,third-order administrative division,6295630|6255147|BD|70,Earth,Asia,Bangladesh,Saraikandi,NA,1,1,BD: Reaching Out of School Children II,"Education, level unspecified|Post-secondary education|Basic education|Other social infrastructure and services|Secondary education",BD: Reaching Out of School Children II,Implementation
P131394,P131394_9257595,2,9257595,Sarankhola,22.09522,89.81304,ADM3,third-order administrative division,6295630|6255147|BD|46,Earth,Asia,Bangladesh,Sarankhola,NA,1,1,BD: Reaching Out of School Children II,"Education, level unspecified|Post-secondary education|Basic education|Other social infrastructure and services|Secondary education",BD: Reaching Out of School Children II,Implementation
P131394,P131394_7645705,2,7645705,Shibganj,25.03,89.31,ADM3,third-order administrative division,6295630|6255147|BD|70,Earth,Asia,Bangladesh,Shibganj,NA,1,1,BD: Reaching Out of School Children II,"Education, level unspecified|Post-secondary education|Basic education|Other social infrastructure and services|Secondary education",BD: Reaching Out of School Children II,Implementation
P131394,P131394_9258010,2,9258010,Shibpur Upazila,24.03459,90.74029,ADM3,third-order administrative division,6295630|6255147|BD|32,Earth,Asia,Bangladesh,Shibpur Upazila,NA,1,1,BD: Reaching Out of School Children II,"Education, level unspecified|Post-secondary education|Basic education|Other social infrastructure and services|Secondary education",BD: Reaching Out of School Children II,Implementation
P131394,P131394_7646966,2,7646966,Shymnagar,22.1,89.2,ADM3,third-order administrative division,6295630|6255147|BD|46,Earth,Asia,Bangladesh,Shymnagar,NA,1,1,BD: Reaching Out of School Children II,"Education, level unspecified|Post-secondary education|Basic education|Other social infrastructure and services|Secondary education",BD: Reaching Out of School Children II,Implementation
P131394,P131394_7645774,2,7645774,Singra,24.53,89.19,ADM3,third-order administrative division,6295630|6255147|BD|70,Earth,Asia,Bangladesh,Singra,NA,1,1,BD: Reaching Out of School Children II,"Education, level unspecified|Post-secondary education|Basic education|Other social infrastructure and services|Secondary education",BD: Reaching Out of School Children II,Implementation
P131394,P131394_7645739,2,7645739,Sreemangal,24.3,91.68,ADM3,third-order administrative division,6295630|6255147|BD|7645739,Earth,Asia,Bangladesh,Sreemangal,NA,1,1,BD: Reaching Out of School Children II,"Education, level unspecified|Post-secondary education|Basic education|Other social infrastructure and services|Secondary education",BD: Reaching Out of School Children II,Implementation
P131394,P131394_9257688,2,9257688,Subarnachar Upazila,22.64934,91.06155,ADM3,third-order administrative division,6295630|6255147|BD|9257688,Earth,Asia,Bangladesh,Subarnachar Upazila,NA,1,1,BD: Reaching Out of School Children II,"Education, level unspecified|Post-secondary education|Basic education|Other social infrastructure and services|Secondary education",BD: Reaching Out of School Children II,Implementation
P131394,P131394_9258755,2,9258755,Sullah Upazila,24.66917,91.27029,ADM3,third-order administrative division,6295630|6255147|BD|32,Earth,Asia,Bangladesh,Sullah Upazila,NA,1,1,BD: Reaching Out of School Children II,"Education, level unspecified|Post-secondary education|Basic education|Other social infrastructure and services|Secondary education",BD: Reaching Out of School Children II,Implementation
P131394,P131394_7645491,2,7645491,Sunamganj S.,24.95,91.43,ADM3,third-order administrative division,6295630|6255147|BD|7645491,Earth,Asia,Bangladesh,Sunamganj S.,NA,1,1,BD: Reaching Out of School Children II,"Education, level unspecified|Post-secondary education|Basic education|Other social infrastructure and services|Secondary education",BD: Reaching Out of School Children II,Implementation
P131394,P131394_7646969,2,7646969,Tahirpur,24.89,91.89,ADM3,third-order administrative division,6295630|6255147|BD|7646969,Earth,Asia,Bangladesh,Tahirpur,NA,1,1,BD: Reaching Out of School Children II,"Education, level unspecified|Post-secondary education|Basic education|Other social infrastructure and services|Secondary education",BD: Reaching Out of School Children II,Implementation
P131394,P131394_7645716,2,7645716,Tanore,24.62,88.53,ADM3,third-order administrative division,6295630|6255147|BD|70,Earth,Asia,Bangladesh,Tanore,NA,1,1,BD: Reaching Out of School Children II,"Education, level unspecified|Post-secondary education|Basic education|Other social infrastructure and services|Secondary education",BD: Reaching Out of School Children II,Implementation
P131394,P131394_7645758,2,7645758,Tarash,24.45,89.36,ADM3,third-order administrative division,6295630|6255147|BD|70,Earth,Asia,Bangladesh,Tarash,NA,1,1,BD: Reaching Out of School Children II,"Education, level unspecified|Post-secondary education|Basic education|Other social infrastructure and services|Secondary education",BD: Reaching Out of School Children II,Implementation
P131394,P131394_10376964,2,10376964,Tazumuddin Upazila,22.41667,90.84833,ADM3,third-order administrative division,6295630|6255147|BD|85|10376964,Earth,Asia,Bangladesh,Barisal Division,Tazumuddin Upazila,1,1,BD: Reaching Out of School Children II,"Education, level unspecified|Post-secondary education|Basic education|Other social infrastructure and services|Secondary education",BD: Reaching Out of School Children II,Implementation
P131394,P131394_10376978,2,10376978,Tetulia Upazila,26.51701,88.4307,ADM3,third-order administrative division,6295630|6255147|BD|87|10376978,Earth,Asia,Bangladesh,Rangpur Division,Tetulia Upazila,1,1,BD: Reaching Out of School Children II,"Education, level unspecified|Post-secondary education|Basic education|Other social infrastructure and services|Secondary education",BD: Reaching Out of School Children II,Implementation
P131394,P131394_7646974,2,7646974,Thanchi,21.64,92.55,ADM3,third-order administrative division,6295630|6255147|BD|7646974,Earth,Asia,Bangladesh,Thanchi,NA,1,1,BD: Reaching Out of School Children II,"Education, level unspecified|Post-secondary education|Basic education|Other social infrastructure and services|Secondary education",BD: Reaching Out of School Children II,Implementation
P065148,P065148_7646721,1,7646721,Akkelpur,24.94,89.05,ADM3,third-order administrative division,6295630|6255147|BD|70,Earth,Asia,Bangladesh,Akkelpur,NA,1,1,Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,"Other social infrastructure and services|Government and civil society, general|Transport and storage",Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,Completion
P065148,P065148_7646725,1,7646725,Araihazar,23.77,90.68,ADM3,third-order administrative division,6295630|6255147|BD|32,Earth,Asia,Bangladesh,Araihazar,NA,1,1,Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,"Other social infrastructure and services|Government and civil society, general|Transport and storage",Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,Completion
P065148,P065148_7646282,1,7646282,Bagha,24.21,88.82,ADM3,third-order administrative division,6295630|6255147|BD|70,Earth,Asia,Bangladesh,Bagha,NA,1,1,Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,"Other social infrastructure and services|Government and civil society, general|Transport and storage",Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,Completion
P065148,P065148_7646733,1,7646733,Bandar,23.64,90.54,ADM3,third-order administrative division,6295630|6255147|BD|32,Earth,Asia,Bangladesh,Bandar,NA,1,1,Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,"Other social infrastructure and services|Government and civil society, general|Transport and storage",Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,Completion
P065148,P065148_7646737,1,7646737,Belabo,24.09,90.85,ADM3,third-order administrative division,6295630|6255147|BD|32,Earth,Asia,Bangladesh,Belabo,NA,1,1,Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,"Other social infrastructure and services|Government and civil society, general|Transport and storage",Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,Completion
P065148,P065148_9295773,1,9295773,Bhangura,24.225,89.4,ADM3,third-order administrative division,6295630|6255147|BD|70,Earth,Asia,Bangladesh,Bhangura,NA,1,1,Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,"Other social infrastructure and services|Government and civil society, general|Transport and storage",Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,Completion
P065148,P065148_7646741,1,7646741,Bholahat,24.89,88.22,ADM3,third-order administrative division,6295630|6255147|BD|70,Earth,Asia,Bangladesh,Bholahat,NA,1,1,Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,"Other social infrastructure and services|Government and civil society, general|Transport and storage",Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,Completion
P065148,P065148_9295786,1,9295786,Chauhali Upazila,24.21167,89.72,ADM3,third-order administrative division,6295630|6255147|BD|70,Earth,Asia,Bangladesh,Chauhali Upazila,NA,1,1,Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,"Other social infrastructure and services|Government and civil society, general|Transport and storage",Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,Completion
P065148,P065148_7646198,1,7646198,Daulatpur,23.94,89.82,ADM3,third-order administrative division,6295630|6255147|BD|32,Earth,Asia,Bangladesh,Daulatpur,NA,1,1,Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,"Other social infrastructure and services|Government and civil society, general|Transport and storage",Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,Completion
P065148,P065148_7645713,1,7645713,Dhamoirhat,25.14,88.85,ADM3,third-order administrative division,6295630|6255147|BD|70,Earth,Asia,Bangladesh,Dhamoirhat,NA,1,1,Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,"Other social infrastructure and services|Government and civil society, general|Transport and storage",Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,Completion
P065148,P065148_7646870,1,7646870,Dhamrai,23.94,90.15,ADM3,third-order administrative division,6295630|6255147|BD|32,Earth,Asia,Bangladesh,Dhamrai,NA,1,1,Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,"Other social infrastructure and services|Government and civil society, general|Transport and storage",Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,Completion
